state,county,kfr_black_female_n,kfr_black_female_mean,kfr_top20_black_female_n,kfr_top20_black_female_mean,married_black_female_n,married_black_female_mean,has_dad_black_female_n,has_dad_black_female_mean,teenbrth_black_female_n,teenbrth_black_female_mean,working_black_female_n,working_black_female_mean,proginc_black_female_n,proginc_black_female_mean,coll_black_female_n,coll_black_female_mean,wgflx_rk_black_female_n,wgflx_rk_black_female_mean,hours_wk_black_female_n,hours_wk_black_female_mean,kfr_top01_black_female_n,kfr_top01_black_female_mean,lpov_nbh_black_female_n,lpov_nbh_black_female_mean,two_par_black_female_n,two_par_black_female_mean,has_mom_black_female_n,has_mom_black_female_mean,staytract_black_female_n,staytract_black_female_mean,staycz_black_female_n,staycz_black_female_mean,stayhome_black_female_n,stayhome_black_female_mean,grad_black_female_n,grad_black_female_mean,comcoll_black_female_n,comcoll_black_female_mean,kfr_white_female_n,kfr_white_female_mean,kfr_top20_white_female_n,kfr_top20_white_female_mean,married_white_female_n,married_white_female_mean,has_dad_white_female_n,has_dad_white_female_mean,teenbrth_white_female_n,teenbrth_white_female_mean,working_white_female_n,working_white_female_mean,proginc_white_female_n,proginc_white_female_mean,coll_white_female_n,coll_white_female_mean,wgflx_rk_white_female_n,wgflx_rk_white_female_mean,hours_wk_white_female_n,hours_wk_white_female_mean,kfr_top01_white_female_n,kfr_top01_white_female_mean,lpov_nbh_white_female_n,lpov_nbh_white_female_mean,two_par_white_female_n,two_par_white_female_mean,has_mom_white_female_n,has_mom_white_female_mean,staytract_white_female_n,staytract_white_female_mean,staycz_white_female_n,staycz_white_female_mean,stayhome_white_female_n,stayhome_white_female_mean,grad_white_female_n,grad_white_female_mean,comcoll_white_female_n,comcoll_white_female_mean,kfr_black_male_n,kfr_black_male_mean,kfr_top20_black_male_n,kfr_top20_black_male_mean,married_black_male_n,married_black_male_mean,has_dad_black_male_n,has_dad_black_male_mean,working_black_male_n,working_black_male_mean,proginc_black_male_n,proginc_black_male_mean,coll_black_male_n,coll_black_male_mean,wgflx_rk_black_male_n,wgflx_rk_black_male_mean,hours_wk_black_male_n,hours_wk_black_male_mean,kfr_top01_black_male_n,kfr_top01_black_male_mean,lpov_nbh_black_male_n,lpov_nbh_black_male_mean,two_par_black_male_n,two_par_black_male_mean,has_mom_black_male_n,has_mom_black_male_mean,staytract_black_male_n,staytract_black_male_mean,staycz_black_male_n,staycz_black_male_mean,stayhome_black_male_n,stayhome_black_male_mean,grad_black_male_n,grad_black_male_mean,comcoll_black_male_n,comcoll_black_male_mean,kfr_white_male_n,kfr_white_male_mean,kfr_top20_white_male_n,kfr_top20_white_male_mean,married_white_male_n,married_white_male_mean,has_dad_white_male_n,has_dad_white_male_mean,working_white_male_n,working_white_male_mean,proginc_white_male_n,proginc_white_male_mean,coll_white_male_n,coll_white_male_mean,wgflx_rk_white_male_n,wgflx_rk_white_male_mean,hours_wk_white_male_n,hours_wk_white_male_mean,kfr_top01_white_male_n,kfr_top01_white_male_mean,lpov_nbh_white_male_n,lpov_nbh_white_male_mean,two_par_white_male_n,two_par_white_male_mean,has_mom_white_male_n,has_mom_white_male_mean,staytract_white_male_n,staytract_white_male_mean,staycz_white_male_n,staycz_white_male_mean,stayhome_white_male_n,stayhome_white_male_mean,grad_white_male_n,grad_white_male_mean,comcoll_white_male_n,comcoll_white_male_mean,kid_white_male_n,kid_white_female_n,kid_black_male_n,kid_black_female_n
45,53,425,.33754146,425,.032650966,425,.15125912,425,.52632231,425,.42546839,425,.82773459,28,.049886078,40,.20071203,23,.29363745,28,22.345882,425,.0000636853,417,.16474019,425,.32258281,425,.79667908,417,.3936584,417,.65785837,268,.2469534,28,.049132403,40,.22504242,238,.49464169,238,.17767878,238,.59686249,238,.83276772,238,.22140685,238,.65770161,,,30,.49452129,,,,,238,.000106925,234,.28227973,238,.77140141,238,.94035649,234,.26892903,234,.68026394,180,.099766873,,,30,.49559066,430,.32405013,430,.035154711,430,.18743987,430,.48904806,430,.72316575,,,24,.043274201,,,,,430,-.00033727201,423,.1476402,430,.35295969,430,.86444777,423,.45587692,423,.64951849,258,.28350106,,,24,.049449019,245,.45234168,245,.1269415,245,.48382065,245,.89142138,245,.8007378,,,27,.49619123,,,,,245,-.000222506,242,.21547484,245,.81556463,245,.92392969,242,.3177886,242,.64608765,193,.16630529,,,27,.51049948,986,910,1676,1567
45,55,852,.35902387,852,.047258727,852,.19758531,852,.6062845,852,.362342,852,.82739311,37,.017599219,63,.13886565,32,.30119815,37,30.606312,852,3.0799999e-06,846,.32029822,852,.45202044,852,.84540027,846,.34739259,846,.62744141,623,.23732878,37,.016112991,63,.21209022,1870,.52350628,1870,.18320109,1870,.59086078,1870,.86998934,1870,.18554173,1870,.74577594,116,.018701427,224,.31260562,82,.46678174,116,24.204395,1870,.0058177868,1867,.36335149,1870,.81323349,1870,.94346935,1867,.24775891,1867,.60457665,1508,.10075261,116,.11065234,224,.43855092,809,.34923527,809,.05774717,809,.19843064,809,.6183514,809,.75081682,40,-.003663271,56,.10553706,29,.40169194,40,27.705917,809,.000930498,792,.33922535,809,.46193931,809,.84354073,792,.32395622,792,.55493742,542,.21992441,40,.001413765,56,.15129462,1936,.50106829,1936,.15465002,1936,.55351913,1936,.88104832,1936,.80076623,135,.020348066,232,.25859281,119,.49258924,135,35.767765,1936,.004190878,1919,.35922226,1936,.81649542,1936,.93540132,1919,.30462587,1919,.60080695,1535,.12242494,137,.092435837,232,.35099465,4609,4428,2093,2027
45,57,845,.35125446,845,.037636817,845,.15900767,845,.51682788,845,.46278527,845,.85396975,45,.064633004,66,.29696131,36,.51756674,45,22.355072,845,.001362527,841,.21050499,845,.38808963,845,.87077951,841,.32689968,841,.78088534,632,.21778272,45,.026497027,66,.36347085,1834,.50965613,1834,.17596968,1834,.57725996,1834,.84721732,1834,.21700703,1834,.74783009,126,.015518636,229,.33851478,99,.435774,126,27.751194,1834,.0071521811,1828,.28719166,1834,.800448,1834,.95325392,1828,.26137108,1828,.72702187,1481,.10686456,126,.075049244,229,.46086198,792,.31854457,792,.023118047,792,.18339992,792,.53063476,792,.7552169,32,.00029821001,57,.10828741,25,.48939478,32,31.210314,792,.000094532603,768,.21134266,792,.4000788,792,.8696717,768,.37376475,768,.76491213,529,.26211253,32,.076202109,57,.19948837,1878,.46850336,1878,.12265732,1878,.49675733,1878,.86093283,1878,.79075021,128,-.000956034,205,.17443465,113,.4346554,128,34.973156,1878,.0036805139,1869,.2567451,1878,.80335569,1878,.94248217,1869,.34748819,1869,.73134613,1478,.15701368,128,.033038948,205,.28816766,5178,4825,2591,2452
45,59,774,.34020466,774,.023529066,774,.11215219,774,.43130884,774,.48083392,774,.83010417,38,.011729201,67,.24260601,33,.36531812,38,31.720182,774,.001210485,766,.17624101,774,.25899765,774,.8275333,766,.32916224,766,.81773704,562,.20174608,38,.14421374,67,.46144336,2000,.48396823,2000,.14741778,2000,.57399935,2000,.85134125,2000,.24908525,2000,.72732544,145,.017329449,223,.32875785,115,.42441395,145,29.570936,2000,.005743179,1984,.26747298,2000,.78990561,2000,.93849838,1984,.29661602,1984,.73892605,1606,.11841565,146,.13608728,223,.46251705,788,.33181012,788,.03730318,788,.12632664,788,.49804449,788,.78565919,31,.005737646,61,.12084787,23,.34140942,31,25.228794,788,.000354866,772,.19071123,788,.30904722,788,.81127125,772,.38794369,772,.76112807,511,.29692411,31,.13645038,61,.28715825,2097,.46838051,2097,.12654155,2097,.49276367,2097,.86522543,2097,.79983717,122,.01202584,228,.28327027,99,.53428698,122,32.484806,2097,.0038312969,2075,.26563069,2097,.78866839,2097,.92353529,2075,.31039053,2075,.72817957,1661,.14243081,122,.11160462,228,.38315207,5915,5482,2784,2731
45,61,700,.32975876,700,.015070877,700,.14585494,700,.53969014,700,.46774468,700,.81719601,42,.00099241105,80,.25574741,30,.35042766,42,24.108871,700,-.000125928,690,.16546029,700,.29799989,700,.75855982,690,.35273415,690,.59006083,474,.16948248,42,.064360097,80,.36076364,292,.51075041,292,.16728213,292,.59067947,292,.88196707,292,.16964686,292,.67970794,20,.037446655,37,.32723385,,,20,22.338293,292,.013860413,291,.25481316,292,.8440572,292,.96267819,291,.27089021,291,.59642345,223,.067534432,20,.21121272,37,.45146242,612,.32819799,612,.040677164,612,.16693921,612,.59635961,612,.76724976,35,.00039492399,59,.0493319,24,.33366552,35,26.113792,612,.000371245,589,.16051891,612,.36106274,612,.76454705,589,.34477371,589,.56321049,381,.21154623,35,-.0045790379,59,.09971156,283,.49748921,283,.13305885,283,.51537639,283,.89000875,283,.82595736,,,33,.27738827,,,,,283,.000345001,283,.2302523,283,.84005845,283,.95050997,283,.37199721,283,.60822761,232,.15106635,,,33,.40245894,640,641,1911,1852
45,63,1787,.3726303,1787,.055925224,1787,.18705092,1787,.54622519,1787,.35094291,1787,.82373041,87,.12649599,151,.33680555,73,.31127921,87,30.285711,1787,.001108252,1772,.37578362,1787,.42449549,1787,.87842429,1772,.22807828,1772,.74232864,1336,.18888398,87,.10579895,151,.38801485,8633,.5592097,8633,.2415812,8633,.61203909,8633,.86469954,8633,.13580029,8633,.75133997,658,.027083147,1098,.48439807,527,.48810878,658,28.230671,8633,.01036308,8604,.5491237,8633,.82251263,8633,.95779103,8604,.18094286,8604,.67563975,7168,.096144021,658,.19583313,1098,.59488022,1755,.35469016,1755,.052928373,1755,.21528934,1755,.59834433,1755,.77696294,81,.029768214,145,.16757689,59,.38417089,81,31.050934,1755,-.0000577184,1732,.34361079,1755,.46117023,1755,.86287963,1732,.2670117,1732,.70849162,1217,.22115685,81,.16608378,145,.21942544,8830,.52631783,8830,.19597395,8830,.53204232,8830,.88080788,8830,.81437802,604,.0027027449,1015,.35988763,551,.4991363,604,37.255318,8830,.0061876699,8784,.52828741,8830,.82863039,8830,.94781858,8784,.2207974,8784,.69274092,7295,.12046696,604,.131579,1015,.44528669,22560,21613,4663,4487
45,65,191,.29849276,191,.013250563,191,.070066832,191,.56681556,191,.43411416,191,.80663395,,,,,,,,,191,.000086863402,187,.29942822,191,.42215425,191,.85402381,187,.32758975,187,.73362166,129,.1741049,,,,,131,.53988463,131,.17324893,131,.67130142,131,.90049678,131,.23128609,131,.74271941,,,,,,,,,131,.001304418,131,.2293556,131,.83199507,131,.93113732,131,.22403853,131,.6452257,103,.095378213,,,,,186,.35569048,186,.025153976,186,.14601034,186,.56914431,186,.79096037,,,,,,,,,186,.001047069,181,.20624828,186,.3756986,186,.8065393,181,.44889924,181,.65971398,117,.28347319,,,,,128,.51563573,128,.21459264,128,.50340199,128,.85233593,128,.84695721,,,,,,,,,128,.000170852,127,.30829433,128,.79139841,128,.93708193,127,.26122376,127,.60370463,96,.12690967,,,,,298,240,668,672
45,67,1107,.32857558,1107,.021469008,1107,.13131085,1107,.46357214,1107,.38563904,1107,.81543583,67,.058694135,111,.29487967,47,.4203085,67,25.175259,1107,-.000084773797,1099,.17194952,1107,.27150342,1107,.80781049,1099,.34847856,1099,.66435289,754,.24373642,67,.075032584,111,.37517422,579,.50008953,579,.18456969,579,.55079335,579,.85205907,579,.15897278,579,.7367003,42,.000036762802,75,.46131375,35,.3521176,42,31.37892,579,.001889801,577,.26945877,579,.78770715,579,.93605429,577,.22844264,577,.68957168,437,.10196944,42,.055587787,75,.5488506,1034,.32358485,1034,.036513291,1034,.17651692,1034,.47130564,1034,.73900884,38,.0040453011,73,.10346959,27,.3982051,38,22.629074,1034,-.0000370622,1008,.23028536,1034,.27315724,1034,.80205119,1008,.3370308,1008,.60895193,619,.22547567,38,.051797777,73,.15555553,599,.46495262,599,.13129969,599,.46713248,599,.8325333,599,.80340856,42,-.003682801,62,.46424505,39,.44008756,42,36.672016,599,.001509106,597,.24013242,599,.74839687,599,.91628087,597,.31483355,597,.65115154,466,.15932827,43,.094488479,62,.56278479,1582,1439,3195,3264
45,69,767,.31838793,767,.018134156,767,.13613577,767,.42393327,767,.48870152,767,.81499064,40,.039319649,67,.10180086,28,.21908356,40,19.269728,767,-.000071476898,753,.13021518,767,.22052684,767,.79636383,753,.36773682,753,.56863987,516,.17416996,40,.034111369,67,.19929001,489,.46531931,489,.12763953,489,.52650058,489,.81026667,489,.30042145,489,.76043361,43,.048223794,68,.2264985,34,.36047506,43,27.446482,489,.001101137,487,.17185037,489,.73060411,489,.92023802,487,.27751812,487,.57911062,373,.096932203,43,.047849096,68,.40902406,735,.31759718,735,.040110607,735,.14497998,735,.48583698,735,.73908418,49,.0000342161,69,.16630146,34,.37707001,49,29.093523,735,.000199166,720,.12975802,735,.27473488,735,.78915143,720,.37693512,720,.54594594,437,.23347475,49,.055108402,69,.22495346,538,.44282189,538,.11398194,538,.44674534,538,.80947524,538,.7954641,49,.00046624499,65,.13907029,38,.5193826,49,29.812748,538,.0076282378,536,.13977724,538,.70114017,538,.89151555,536,.42563069,536,.62185019,393,.18750156,49,.12104531,65,.20641924,1429,1358,2203,2075
45,71,603,.33607545,603,.025894951,603,.11999518,603,.52013558,603,.42225975,603,.88309681,28,.024940446,49,.2658278,25,.32239836,28,33.84444,603,.001618281,600,.29964978,603,.33553562,603,.81552184,600,.37104613,600,.79514736,450,.18786456,28,.11700897,49,.44132337,940,.55543208,940,.24413472,940,.58910465,940,.86018705,940,.1797165,940,.78964651,65,.030017499,129,.34272474,51,.45230311,65,24.980345,940,.0099054975,937,.5082038,940,.80357647,940,.94332701,937,.31144142,937,.69484657,786,.078790523,65,.14162241,129,.54637051,549,.33042768,549,.024756877,549,.14983052,549,.52092749,549,.80677021,26,.001345635,47,.1501462,,,26,23.16633,549,.00033730399,540,.33026394,549,.33776093,549,.81657058,540,.39660913,540,.71537167,377,.26809549,26,-.00056735298,47,.28394842,1005,.53775012,1005,.20198855,1005,.55128783,1005,.90007722,1005,.85390335,74,.0104271,129,.33810002,69,.46638519,74,38.86787,1005,.0099424161,1001,.51181346,1005,.83190423,1005,.93180943,1001,.37210351,1001,.71373051,817,.11268644,74,.15386052,129,.46545446,2242,2128,1881,1829
45,73,254,.38310692,254,.040627729,254,.2433693,254,.62173611,254,.36035269,254,.81228262,,,,,,,,,254,.00042109899,252,.2062211,254,.52742338,254,.90650815,252,.3229129,252,.79466558,186,.24388622,,,,,2398,.51146901,2398,.18431081,2398,.58512777,2398,.87153625,2398,.20135093,2398,.73038697,179,.000355945,298,.36156705,144,.43875742,179,27.946539,2398,.0066348659,2394,.31343117,2398,.81973147,2398,.94823945,2394,.27770245,2394,.75241894,1908,.088359155,180,.12757376,298,.55011147,269,.36937854,269,.065635569,269,.26871157,269,.68621099,269,.78705108,,,25,.27312165,,,,,269,.00028154301,267,.28657293,269,.58649385,269,.89939171,267,.3576991,267,.79988223,187,.27720231,,,25,.34274086,2508,.48650509,2508,.1522758,2508,.53703094,2508,.87913448,2508,.78593183,160,.0067382669,279,.2533966,136,.48507577,160,34.929974,2508,.0039598439,2490,.3107239,2508,.81370091,2508,.93460482,2490,.305617,2490,.7453478,1964,.14344223,160,.095757648,279,.36505783,6560,5997,854,832
45,75,2463,.36031559,2463,.048704639,2463,.14742306,2463,.54124069,2463,.38248476,2463,.82800621,144,.041350011,266,.36838555,119,.3976844,144,30.122969,2463,.000354705,2443,.17778048,2463,.37192065,2463,.83055496,2443,.29858291,2443,.69032341,1767,.20450686,145,.2380375,266,.45439318,1335,.51343071,1335,.19717455,1335,.53820491,1335,.86572641,1335,.18914212,1335,.73322892,106,.010401836,166,.29689854,81,.47514835,106,27.022934,1335,.010274571,1325,.23328634,1335,.80836177,1335,.94274378,1325,.23941416,1325,.64102131,1080,.099490114,106,.14632384,166,.50968003,2366,.33445066,2366,.044957384,2366,.16944984,2366,.5702545,2366,.75204986,132,.010832972,235,.13990854,90,.37774771,132,24.847446,2366,.001502063,2321,.15470828,2366,.39378768,2366,.82351643,2321,.3377943,2321,.66536891,1564,.26117736,132,.046823375,235,.19317937,1399,.51941752,1399,.19715901,1399,.53640479,1399,.87544698,1399,.8133713,113,.00019994999,187,.30178043,100,.4406704,113,36.197479,1399,.00512147,1391,.24889143,1399,.80509758,1399,.92960322,1391,.29505071,1391,.63407934,1123,.11458696,113,.095909268,187,.36981013,3524,3437,8213,7830
45,77,382,.35227209,382,.03691259,382,.17343418,382,.5072642,382,.37306112,382,.81065696,,,33,.23165645,,,,,382,.000047027101,379,.28759769,382,.36828095,382,.86156237,379,.26982811,379,.77879655,275,.19349748,,,33,.37051436,3971,.49862722,3971,.16546394,3971,.58518469,3971,.85283273,3971,.21520396,3971,.72200763,265,.019629784,443,.33373797,213,.40913653,265,25.889132,3971,.0060305428,3963,.38361451,3971,.79948199,3971,.94662088,3963,.22942594,3963,.76698738,3246,.10038863,265,.10998435,443,.43572336,337,.3424792,337,.037402906,337,.20464891,337,.51969737,337,.72789431,30,.018612737,38,.20377691,20,.48873836,30,25.125847,337,.000755877,331,.24988784,337,.38598838,337,.86618924,331,.31931132,331,.76995021,229,.18334994,30,.053136718,38,.27606419,4215,.4741523,4215,.14038166,4215,.51730055,4215,.86508471,4215,.7860921,256,.011278557,443,.27310508,223,.51030642,256,35.894875,4215,.0034703889,4194,.38387653,4215,.79707581,4215,.93196023,4195,.28444949,4195,.76517916,3371,.15094875,257,.10092627,443,.35438964,11114,10545,957,968
45,79,7585,.36837545,7585,.048956715,7585,.16671576,7585,.55007672,7585,.35252327,7585,.83843815,400,.044122454,681,.29601258,324,.38019204,400,28.982342,7585,.00082513399,7539,.37856767,7585,.43535319,7585,.88523573,7540,.22753356,7540,.7391327,5766,.20381582,402,.1710529,681,.39013568,7265,.58394164,7265,.28454298,7265,.60291272,7265,.87169057,7265,.096117914,7265,.74961352,488,.0095188618,884,.59305,410,.52344126,488,31.883615,7265,.019588469,7246,.55745107,7265,.82727891,7265,.9555673,7246,.15425393,7246,.54706687,6151,.09802869,488,.26680735,884,.66381186,7475,.33089909,7475,.047967233,7475,.18480338,7475,.56076592,7475,.74407011,343,.0077194669,605,.17363998,249,.38469684,343,26.163826,7475,.00064306101,7346,.31462678,7475,.43248865,7475,.87171018,7350,.30035102,7350,.70171404,5057,.27326742,347,.048719071,605,.20562188,7337,.54534757,7337,.23842075,7337,.52975363,7337,.88354874,7337,.81942296,499,.0062238239,849,.52743959,461,.52272046,499,40.672432,7337,.012765794,7295,.54108381,7337,.83028764,7337,.94672829,7295,.17631871,7295,.57061708,6104,.12143877,501,.18836728,849,.59497225,15402,14467,21687,20879
45,81,350,.3214286,350,.016856235,350,.14762579,350,.56110871,350,.46432531,350,.81172371,28,-.001948559,42,.10846284,,,28,24.956829,350,-.000066677203,344,.16016003,350,.4020178,350,.84167457,344,.32497516,344,.6818918,247,.20917267,28,.070587538,42,.20387685,477,.55582285,477,.20037133,477,.63032335,477,.8708092,477,.12576844,477,.78725553,39,-.004047622,61,.48320383,29,.49684766,39,29.467001,477,.010182054,475,.39233592,477,.81546909,477,.94461119,475,.31202352,475,.68955487,403,.10189228,39,.16017452,61,.62185639,315,.33507702,315,.030137688,315,.17535169,315,.61675906,315,.79952979,,,28,.12847371,,,,,315,.0025588339,310,.22780138,315,.45367622,315,.83732665,310,.4062587,310,.69038892,224,.3370761,,,28,.18264169,469,.51524329,469,.16610733,469,.49900877,469,.89729238,469,.81032193,35,.024818977,50,.21280888,30,.37775278,35,38.761589,469,.0020076861,466,.35583028,469,.84524196,469,.94795763,466,.38704741,466,.70810896,376,.14631028,35,.057509229,50,.35163787,1335,1228,909,857
45,83,2457,.35243154,2457,.040511683,2457,.15548393,2457,.49807334,2457,.44215187,2457,.84934872,145,.018956469,240,.22274722,117,.35758746,145,28.884005,2457,.00063074601,2439,.28732553,2457,.36425242,2457,.86617059,2439,.2513679,2439,.77508968,1834,.19996522,145,.10649177,240,.32277286,7794,.53559083,7794,.20389757,7794,.60094833,7794,.86875933,7794,.1766029,7794,.73640692,559,.028598124,953,.43965814,452,.45652276,559,28.97197,7794,.012436876,7759,.44441473,7794,.82285869,7794,.95410383,7760,.20904376,7760,.63919216,6288,.099486664,559,.19000067,953,.55059922,2367,.32543981,2367,.037122842,2367,.18109734,2367,.52678913,2367,.74400669,119,.01544496,219,.11843994,84,.39805186,119,26.525974,2367,-.0000260449,2311,.28560489,2367,.37274536,2367,.84610099,2311,.31587431,2311,.75016719,1530,.27355489,121,.031065332,219,.17765315,8097,.50887996,8097,.1738006,8097,.52864975,8097,.86597061,8097,.80192596,506,.0080183102,864,.35398126,452,.49492037,506,36.453362,8097,.0078167841,8048,.43750376,8097,.8017568,8097,.93577433,8049,.25690171,8049,.64808136,6418,.1321,506,.12103792,864,.44856435,21728,20561,8092,7907
45,85,2594,.36164328,2594,.040069487,2594,.1753131,2594,.56422913,2594,.42670184,2594,.8213712,130,.084592171,223,.27628875,112,.33101746,130,29.423088,2594,-.0000134883,2572,.22492619,2594,.3878184,2594,.82355517,2572,.2619817,2572,.60136724,1913,.17873946,130,.12690414,223,.32200912,2845,.55040258,2845,.21501775,2845,.63085169,2845,.8697018,2845,.1807965,2845,.76404923,219,.014406942,376,.34940779,178,.45830768,219,28.721489,2845,.011483386,2836,.40041795,2845,.8192054,2845,.94937366,2836,.20377897,2836,.53501254,2366,.09670648,219,.12225638,376,.49128187,2548,.33875781,2548,.039192311,2548,.17688437,2548,.60599822,2548,.75487924,129,.0046686442,229,.1772541,87,.40292737,129,28.716305,2548,5.9700001e-06,2503,.22041899,2548,.4102906,2548,.80444312,2503,.30488363,2503,.57047731,1747,.22636458,129,.079694279,229,.24945648,2897,.51593041,2897,.1751572,2897,.55089676,2897,.87826926,2897,.81402808,180,.017993225,318,.29492012,156,.49533305,180,36.797333,2897,.003962623,2882,.36862797,2897,.81091154,2897,.93261731,2882,.23345162,2882,.53312308,2380,.13192594,180,.084630936,318,.38334373,6408,6171,7825,7511
45,87,453,.34609213,453,.016518971,453,.13911016,453,.50561595,453,.48452622,453,.88045251,44,.042954333,65,.20097122,38,.33898658,44,27.29493,453,-.00042289199,451,.1169764,453,.39134565,453,.8861956,451,.31272742,451,.76594448,348,.18958138,44,.11232767,65,.22230354,811,.46579182,811,.13048188,811,.54383296,811,.8451274,811,.24185814,811,.75691003,78,.002839104,125,.32719439,64,.37674725,78,29.233528,811,.001655555,806,.17136686,811,.80483663,811,.95986557,806,.28700736,806,.73755729,630,.08904276,78,.18978596,125,.49237543,474,.32656866,474,.020966636,474,.1599088,474,.57231039,474,.76567572,24,-.006768093,33,.091413535,,,24,24.782211,474,.000211287,463,.12463159,474,.40996781,474,.83747709,463,.38660398,463,.72504377,322,.28280643,24,.048933141,33,.1940463,810,.45150384,810,.1074569,810,.51519763,810,.8483516,810,.77776283,51,-.00226999,90,.17306113,43,.37421298,51,33.904526,810,.00265064,806,.18271697,810,.78398228,810,.93552858,806,.34510419,806,.75379354,636,.13921981,51,.068536416,90,.31466135,2070,2155,1450,1283
45,89,1292,.34662011,1292,.035729799,1292,.14489456,1292,.53398097,1292,.37427387,1292,.82618779,79,.021635339,111,.2929129,63,.31544885,79,29.514986,1292,-.000132746,1278,.19531284,1292,.32088059,1292,.78688616,1278,.31754106,1278,.60200882,910,.1639711,79,.14236885,111,.39420217,509,.53072089,509,.23657808,509,.58096641,509,.84688586,509,.18456693,509,.76239896,35,-.00048311899,55,.50486445,28,.54661113,35,33.418388,509,.005298703,505,.21825616,509,.82040256,509,.97391152,505,.29573247,505,.67768753,411,.11954577,35,.14869606,55,.61729753,1259,.34175733,1259,.033977028,1259,.17815802,1259,.55037737,1259,.74233484,72,.01620926,130,.14584307,55,.37160227,72,33.185894,1259,.002224684,1226,.18494004,1259,.32758942,1259,.77719533,1226,.34062892,1226,.56054533,805,.2210339,72,.04333901,130,.27482226,520,.52270573,520,.15682539,520,.54714155,520,.86724478,520,.83755499,42,-.0075453511,73,.26635027,40,.49416241,42,39.227188,520,.0072697271,516,.13537018,520,.77876925,520,.91114372,516,.42152798,516,.72395742,408,.15253662,42,.066314682,73,.40484479,1332,1215,4041,3867
45,91,1758,.35598996,1758,.041093446,1758,.14964843,1758,.46307883,1758,.43999493,1758,.84704739,85,.012190772,139,.2230285,72,.40352631,85,30.214762,1758,.00118928,1749,.22873425,1758,.31473091,1758,.85172266,1749,.28275838,1749,.84161085,1381,.19333084,85,.11488266,139,.32814878,6035,.54097855,6035,.21676287,6035,.59200901,6035,.84867984,6035,.17347717,6035,.75874066,408,.012830095,667,.38864693,332,.47005129,408,27.335209,6035,.0091357445,6014,.44313493,6035,.80111521,6035,.95240951,6014,.20847504,6014,.68058044,5050,.10497057,410,.13762902,667,.52965772,1690,.31582811,1690,.037398875,1690,.15959898,1690,.49720588,1690,.75583178,76,-.000893194,137,.11410944,54,.36586741,76,24.52986,1690,.0000142504,1655,.22099885,1690,.33016512,1690,.83295733,1656,.36844331,1656,.81460035,1133,.29794645,76,.05777901,137,.18335949,6325,.52190661,6325,.19116439,6325,.52961653,6325,.86500424,6325,.81637961,419,.0071783741,724,.31048581,373,.52066904,419,37.381695,6325,.0063082082,6295,.43828979,6325,.80280519,6325,.93781942,6295,.24342637,6295,.67690438,5123,.13175318,420,.086462058,724,.40815878,15921,14974,4919,4818
46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,.62428433,133,.27715293,133,.69946098,133,.96248651,133,.06948857,133,.91241068,25,.024253868,39,.56137586,24,.43528533,25,37.961853,133,.002072518,133,.60271579,133,.94702405,133,.9863019,133,.18153228,133,.35467497,100,.04157811,25,.1811301,39,.83591181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,.60760415,104,.27947992,104,.66681713,104,.89803261,104,.79031217,,,27,.31705871,,,,,104,.02410743,104,.63978785,104,.86240518,104,.96254832,104,.32432756,104,.49765921,81,.047502253,,,27,.52517557,401,361,9,0
46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,.59385413,912,.24987103,912,.66290528,912,.87043303,912,.11294106,912,.84876215,120,.024135057,194,.41480133,111,.42174205,120,36.007587,912,.0097643528,912,.54015917,912,.81160837,912,.9410941,912,.15739559,912,.3370302,791,.04497071,120,.13942026,194,.56200594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,.57250577,953,.2133335,953,.56847084,953,.88314116,953,.87824094,100,-.001843921,174,.2725507,97,.48830715,100,45.290253,953,.0050294329,950,.50193101,953,.82585454,953,.94274443,950,.20052238,950,.38983214,803,.070526488,100,.12054809,174,.43457147,2036,1931,15,17
